hshd_id,prod_desc,Mar,Apr,May
3467998013,CARDS PAPYRUS EVERYDAY,0,0,7.95
3468000241,HMK TISSUE 24SHT BUK,3.99,0,0
3468078285,CARDS A G  MOTHER,0,0,7.99
3468207679,CARDS NEUTRAL ST  PATS,1.99,0,0
3468453275,BARLLA CREAMY ALFREDO SCE,0,0,2.59
3468453275,CLSC 4 CHS ALFRD PSTA SCE,0,0,5.98
3468453275,KRO ALFREDO SAUCE,0,0,1.59
3468453275,PRGO HMSTYL ALFRDO SAUCE,0,0,2.19
3468453275,PRSL MARINARA SAUCE,0,0,2.5
3468491371,PRGO FRSH MSHRM ITLIN SCE,0,0,5.19
3468551201,PRSL MARINARA SAUCE,2.89,0,0
3468674053,CARDS NEUTRAL EVERYDAY,3.69,0,0
3468674053,CARDS NEUTRAL MOTHER,0,0,5.98
3468818111,CARDS A G  EASTER,0,12.370000000000001,0
3468818111,CARDS PAPYRUS EVERYDAY,0,6.95,0
3468818111,HNTS FOUR CHS PASTA SAUCE,0,0,2.38
3468818111,RECYCLED ED CARD,0,3.79,0
3468818111,RECYCLED PAPER CARD,0,3.49,0
3468818111,SOLID TABLECOVER PLASTIC,0,4.19,0
3468818111,YEL.SUNSHINE TBLCVR,0,4.19,0
3468867643,CARDS A G  EVERYDAY,2.99,0,0
3468912669,AM GR ED CARD,4.99,0,0
3468912669,BRTL ALFRD SCE W/AGD PARM,0,2.99,0
3468912669,CARDS A G  EVERYDAY,4.69,0,0
3468912669,CARDS A G  MOTHER,0,0,4.69
3468912669,CARDS NEUTRAL EVERYDAY,3.69,0,0
3468912669,CARDS RPG MOTHER,0,0,4.59
3469145047,CLSC TRAD SWT BSL PST SCE,1.79,0,0
3469195447,GIFT BAGS NEUTRAL EVERYDA,0,4.99,0
3469195447,TISSUE BAG FILLER NEUTRAL,0,2.49,0
3469198769,CARDS A G  MOTHER,0,0,13.68
3469198769,CARDS NEUTRAL EVERYDAY,0,0,3.99
3469198769,CARDS NEUTRAL MOTHER,0,0,9.99
3469198769,GIFT BAGS NEUTRAL EVERYDA,0,0,4.49
3469198769,TISSUE BAG FILLER NEUTRAL,0,0,3.49
3469255463,RAGU CHKY GRDN CMBO SCE,3.7800000000000002,3,0
3469552843,CANDLES PAPYRUS EVERYDAY,0,2.25,0
3469552843,KRO 4 CHEESE ALFREDO,0,0,1.43
3469552843,KRO PARMESAN PASTA SAUCE,0,0,1.35
3469617887,CMGD NMOWN MARINARA SAUCE,0,0,4.99
3469898251,BRTL TOMATO & BASIL SAUCE,2.99,0,0
3469901897,CARDS A G  EVERYDAY,8.68,0,3.69
3469901897,CARDS A G  MOTHER,0,0,10.98
3469901897,PRGO TRAD ITALIAN SAUCE,0,0,5.49
3469927553,CARDS NEUTRAL EVERYDAY,0,0,3.99
3469927553,CARDS RPG EVERYDAY,3.59,0,0
3469927553,GIFT BAGS NEUTRAL EVERYDA,0,0,4.29
3469927553,RECYCLED ED CARD,7.58,0,0
3469927553,RECYCLED PAPER CARD,3.49,0,0
3469927553,TISSUE BAG FILLER NEUTRAL,0,0,2.99
3469995517,HNTS ITALIAN SSG PSTA SCE,2,0,0
3470099419,CARDS NEUTRAL EVERYDAY,7.99,0,0
3470099419,CLSC CREAMY ALFREDO SAUCE,0,0,1.99
3470099419,RAGU OLD STYL TRAD SAUCE,1.8900000000000001,0,0
3470125497,AM GR EVERYDAY CARD,3.99,0,0
3470165735,CARDS A G  EVERYDAY,0,0,6.18
3470326333,AM GREETINGS ED CARD,0,0,5.69
3470326333,CARDS A G  FATHER,0,0,19.48
3470353317,CARDS RPG EVERYDAY,0,0,3.79
3470353317,MZTA NPA VLY SPCY MRN SCE,4.49,0,0
3470353317,MZTA TOMATO BASL PSTA SCE,4.49,0,0
3470388469,AG GRAD CARD,0,0,7.38
3470388469,CARDS PAPYRUS EASTER,14.9,0,0
3470388469,CARDS PAPYRUS EVERYDAY,44.7,0,0
3470388469,PAP EASTER CARD GROWING SPRING,6.95,0,0
3470388469,PAPYRUS EASTER CARD,13.9,0,0
3470388469,SPCT REFINED COCONUT OIL,0,0,8.39
3470508025,PRGO HMSTYL ALFRDO SAUCE,0,2,0
3470700615,CARDS A G  MOTHER,0,0,5.99
3470700615,CARDS NEUTRAL EVERYDAY,0,0,7.680000000000001
3470772919,CARDS NEUTRAL EVERYDAY,0.99,0,0
3470772919,RAGU HMSTYL TRADNL SAUCE,2.19,0,0
3470794787,AG EASTER CARD,3.99,0,0
3470794787,AG EASTER INVENTIONS,3,0,0
3470794787,AG EVERYDAY CARD,0,3.69,4.99
3470794787,AG MOM DAY CARD,0,0,5.99
3470794787,AG PROMO - PLUSH BUNNY,11.98,0,0
3470794787,AM GR EASTER CARD,3.49,0,0
3470794787,CARDS A G  EASTER,1.99,0,0
3470794787,CARDS A G  EVERYDAY,4.99,9.98,3.99
3470794787,CARDS A G  MOTHER,0,0,4.69
3470794787,CARDS NEUTRAL EVERYDAY,4.99,0,0
3470794787,CARDS RPG EVERYDAY,3.79,3.49,0
3470794787,CLSC FOUR CHEESE PSTA SCE,0,0,2.99
3470846515,BRTL LIGHT ALFREDO SAUCE,2.99,0,0
3470847273,CARDS A G  EASTER,4.98,0,0
3470847273,CARDS A G  EVERYDAY,9.38,0,0
3470847273,CARDS NEUTRAL EVERYDAY,5.99,0,0
3470865773,CARDS NEUTRAL EVERYDAY,4.99,0,0
3470987527,CARDS PAPYRUS GRADUATE,0,0,6.95
3471067339,CARDS A G  EVERYDAY,0,10.68,0
3471067339,CARDS NEUTRAL EVERYDAY,0,0,14.27
3471067339,TISSUE BAG FILLER NEUTRAL,0,0,2.59
3471318279,CARDS A G  EASTER,0,4.99,0
3471318279,KRO HS SPAGH TOM BASIL SC,0,1.5,0
3471370921,AG EVERYDAY CARD,5.84,0,0
3471370921,RIBBON NEUTRAL EVERYDAY,0,0,1.49
3471370921,ROLL WRAP NEUTRAL EVERYDA,0,0,3.99
3471370921,TISSUE BAG FILLER NEUTRAL,0,0,1.84
3471383461,CARDS A G  MOTHER,0,5.99,0
3471383461,CARDS RPG EVERYDAY,0,3.49,0
3471383461,RECYCLED ED CARD,0,3.79,0
3471432223,AG EVERYDAY CARD,0,0,5.69
3471432223,CARDS A G  MOTHER,0,0,6.98
3471432223,RAGU CHKY TM GR ON PST SC,1.8900000000000001,4.890000000000001,0
3471490653,BARLLA CHUNKY TRAD SAUCE,1.99,1.99,0
3471722687,CARDS A G  EVERYDAY,0,5.49,0
3471722687,CARDS PAPYRUS EVERYDAY,0,6.95,0
3471722687,CARDS PAPYRUS MOTHER,0,6.95,0
3471722687,PAP EVERYDAY CARD,0,5.95,0
3472037537,AM GREETINGS ED CARD,0,0,5.69
3472037537,BIRTHDAY CARD-50TH,4.99,0,0
3472037537,BOWS NEUTRAL EVERYDAY,1.99,1.99,1.99
3472037537,CANDLES PAPYRUS EVERYDAY,0,3.5,0
3472037537,CARDS A G  EVERYDAY,11.18,26.35,21.16
3472037537,CARDS A G  MOTHER,0,0,18.98
3472037537,CARDS NEUTRAL EVERYDAY,8.99,0,0
3472037537,CARDS RPG EVERYDAY,3.99,0,0
3472037537,CLSC SN DR TOM ALF PST SC,3.98,0,0
3472037537,GIFT BAGS NEUTRAL EVERYDA,16.97,5.99,0
3472037537,MZTA PORCINI MUSHROOM SCE,4.99,0,0
3472037537,RECYCLED ED CARD,7.58,0,0
3472037537,ROLL WRAP NEUTRAL EVERYDA,0,4.99,0
3472037537,TISSUE BAG FILLER NEUTRAL,7.48,4.99,0
3472051457,AG EVERYDAY CARD,0,6.49,0
3472051457,AM GR ED CARD,4.99,0,0
3472051457,CARDS A G  EVERYDAY,0,3.69,4.99
3472051457,CARDS NEUTRAL EVERYDAY,0,0,5.680000000000001
3472051457,CARDS RPG EVERYDAY,0,7.48,0
3472053493,AG EVERYDAY CARD,0,5.99,0
3472075095,CARDS A G  GRADUATE,0,0,3.99
3472075095,CARDS A G  MOTHER,0,0,4.99
3472075095,CARDS RPG EVERYDAY,0,0,3.99
3472114763,GIFT BAGS NEUTRAL EVERYDA,0,5.91,0
3472114763,TISSUE BAG FILLER NEUTRAL,0,3.3200000000000003,0
3472237675,BARLLA MARINARA SAUCE,0,7.96,0
3472618393,CARDS A G  EVERYDAY,0,0,8.68
3472618393,CARDS A G  MOTHER,0,0,4.29
3472618393,CARDS NEUTRAL EVERYDAY,0,0,4.99
3472618393,CELLOS A G  EASTER,0,9.58,0
3472618393,RECYCLED PAPER CARD,0,3.49,0
3472636157,CANDLES PAPYRUS EVERYDAY,0,0,3.5
3472638827,BOWS NEUTRAL EVERYDAY,1.99,0,0
3472638827,GIFT BAGS NEUTRAL EVERYDA,5.99,0,0
3472638827,GIFT ENCLOSURES TAGS NEUT,1.19,0,0
3472638827,ROLL WRAP NEUTRAL EVERYDA,9.48,0,0
3472652373,CARDS RPG GRADUATE,0,0,3.79
3472859209,AG EVERYDAY CARD,0,0,4.69
3472859209,CARDS A G  MOTHER,0,0,22.950000000000003
3472859209,CARDS NEUTRAL MOTHER,0,0,8.99
3473045575,RAGU OLD STYL FLVR W/MEAT,0,2.97,0
3473045575,RAGU TRADTNL PASTA SAUCE,0,2.97,0
3473262577,BOWS NEUTRAL EVERYDAY,0,0,1.99
3473262577,CARDS A G  EVERYDAY,11.18,0,0
3473262577,CLSC BASL PSTO SCE & SPRD,3.19,0,0
3473262577,ROLL WRAP NEUTRAL EVERYDA,0,0,4.49
3473268855,CARDS NEUTRAL EVERYDAY,0.99,0,0
3473282561,CLSC FOUR CHEESE PSTA SCE,0,1.99,0
3473474671,AM GR ED BOW,0,0,1.49
3473474671,BIRTHDAY CARD-JUV,2.99,0,0
3473474671,BOWS NEUTRAL EVERYDAY,0,0,2.98
3473474671,CARDS A G  EVERYDAY,4.29,0,0
3473474671,CARDS NEUTRAL CONF COM,2.99,0,0
3473474671,CLSC FAM FAV TRADNL SAUCE,3.58,0,0
3473474671,CURLING RIBBON/SILVER PRISMATC,0,0,1.71
3473474671,GIFT BAGS NEUTRAL EVERYDA,8.370000000000001,0,0
3473474671,HNTS TRAD SPAGHETTI SAUCE,4,0,0
3473474671,TISSUE BAG FILLER NEUTRAL,3.99,0,0
3473511659,AG  MOTHERS DAY,0,0,8.99
3473531547,AM GREETINGS ED CARD,0,5.69,0
3473531547,CARDS A G  EVERYDAY,0,5.69,0
3473542379,CARDS A G  EVERYDAY,0,4.69,0
3473884241,CARDS A G  EASTER,0,1.99,0
3473889885,AG ST PATS LNCH NPKN,2.5100000000000002,0,0
3473889885,BALLOONS,2.5100000000000002,0,0
3473889885,BIRTHDAY CRD-BROTHER,2.69,0,0
3473889885,CARDS A G  EVERYDAY,4.22,0,0
3473889885,CARDS NEUTRAL EVERYDAY,4.49,0,0
3473889885,DESSERT PLATE,2.06,0,0
3473889885,GIFT BAGS NEUTRAL EVERYDA,0,0,4.99
3473889885,TISSUE BAG FILLER NEUTRAL,0,0,2.39
3473896715,AM GR ED CARD,0,0,4.99
3473896715,CARDS A G  EVERYDAY,0,14.47,0
3473896715,CARDS NEUTRAL EVERYDAY,0,4.99,0
3473998695,AG EVERYDAY CARD,0,4.69,0
3473998695,CARDS A G  EASTER,0,2.98,0
3473998695,CARDS NEUTRAL EVDY ALT,0,4.25,0
3474051551,CLSC ITL SG PPR ON PST SC,0,1.99,0
3474081369,AG ED INVENTION CARD,0,0,4.67
3474081369,AM GR EVDY CARD,0,0,4.24
3474081369,CARDS A G  EVERYDAY,3.99,0,0
3474081369,CARDS A G  MOTHER,0,0,3.74
3474081369,CARDS NEUTRAL EVERYDAY,3.14,0,0
3474140877,BALLOONS,0,8.370000000000001,0
3474140877,CARDS A G  GRADUATE,0,0,3.99
3474140877,CARDS A G  MOTHER,0,0,3.69
3474140877,RECYCLED ED CARD,0,0,3.79
3474140877,TISSUE BAG FILLER NEUTRAL,0,4.98,0
3474149807,CARDS A G  EVERYDAY,0,0,4.69
3474149807,GIFT BAGS NEUTRAL EVERYDA,0,0,5.99
3474191097,CPZI SPAGH MARINARA SAUCE,0,0,4.99
3474191097,HMK CARD WEDDING,0,0,5.95
3474334653,KRO CHNKY MUSHRM/ONION PS,0,0,1.35
3474387305,CARDS A G  EASTER,1.99,0,0
3474387305,CELLOS A G  EASTER,8.780000000000001,0,0
3474387305,RPG EASTER CARD BUNNY IN BUCKE,3.49,0,0
3474387305,RPG EASTER CARD GONNA BARF,3.49,0,0
3474461169,CARDS A G  EVERYDAY,0,3.69,0
3474461169,CARDS RPG EVERYDAY,0,0,3.79
3474593165,HNTS ITALIAN SSG PSTA SCE,1.19,0,0
3474593165,HNTS ITL GRLC & HRB SAUCE,1.19,0,0
3474593165,HNTS MEAT FLV PASTA SAUCE,1.19,0,0
3474593165,HNTS RST GRLC & ONION SCE,1.19,0,0
3474632543,CANDLES PAPYRUS EVERYDAY,0,4.5,0
3474635161,KRO PARMESAN PASTA SAUCE,0,1.5,0
3474635161,STO VRGN CCNT OIL UNRFND,0,0,7.99
3474731995,SPCT REFINED COCONUT OIL,0,0,7.29
3474748511,CARDS NEUTRAL EVERYDAY,0,0,1.98
3474842083,CARDS PAPYRUS EVERYDAY,6.95,0,0
3474842083,CARDS RPG EVERYDAY,11.47,0,0
3474842083,HEMIS GENOVESE PESTO,3.99,0,0
3475013783,AG EASTER ROLL WRAP,0,1.99,0
3475013783,AG EVERYDAY CARD,3.99,4.69,0
3475013783,AG MOTHER S DAY CD,0,0,6.49
3475013783,CARDS A G  EVERYDAY,0,4.29,4.99
3475013783,CARDS A G  MOTHER,0,0,3.99
3475013783,CELLOS NEUTRAL EVERYDAY,0,13.98,0
3475360741,CLSC TRAD SWT BSL PST SCE,1.99,0,0
3475360741,HMK CARD BRTHDAY CROWN,0,0,7.98
3475360741,HMK CARD EVRYDAY SHOEBOX,0,3.49,0
3475360741,HNTS TRAD SPAGHETTI SAUCE,3,0,0
3475409825,CARDS A G  EVERYDAY,0,4.69,0
3475409825,RECYCLED ED CARD,3.79,0,0
3475409825,ROLL WRAP NEUTRAL EVERYDA,12.47,0,0
3475442975,CLSC BASL PSTO SCE & SPRD,0,0,3.19
3475794219,AG EASTER CARD,0,3.69,0
3475794219,CARDS A G  EASTER,0,8.68,0
3475794219,CARDS A G  EVERYDAY,0,2.99,0
3475801159,SPCT HI HEAT SNFLWR OIL,0,12.99,0
3475850373,AG EVERYDAY CARD,1.99,0,0
3475850373,RAGU HMSTYL TRADNL SAUCE,0,1.19,0
3476136099,CARDS A G  EVERYDAY,0,1.99,0
3476897229,CLSC FAM FAV TRADNL SAUCE,0,1.99,0
3476897229,CLSC FR RST TM GRL PST SC,0,1.99,0
3476946057,HMK CARD RETIRE HALLMARK,0,4.99,0
3476946057,PRGO TRADTNAL ITAL SAUCE,3.99,3.99,3.99
3476946057,RAGU TRADTNL PASTA SAUCE,3.29,3.29,3.29
3477134615,CARDS A G  EVDY ALT,0,0,3.99
3477134615,CARDS NEUTRAL EVERYDAY,0,0,4.99
3477134615,CARDS NEUTRAL ST  PATS,3.49,0,0
3477134615,PRGO FR MSHRM PASTA SAUCE,1.5,0,0
3477203551,HMK CARD BRTHDAY CROWN,4.49,4.59,0
3477203551,HMK CARD BRTHDAY HALLMARK,0,2.99,0
3477203551,HMK CARD MDAY WIFE,0,0,7.99
3477246493,HMK CARD BRTHDAY CROWN,0,7.98,0
3477246493,HMK CARD BRTHDAY SHOEBOX,0,3.49,0
3477246493,HMK CARD CARE CROWN,0,3.99,0
3477246493,HMK CARD GETWELL CROWN,5.99,0,0
3477246493,HMK CARD GRAD ANYONE,0,0,2.99
3477246493,LAROSA SPAGHETTI SAUCE,2.49,9.96,15.89
3477246493,RAGU TRADTNL PASTA SAUCE,0,3.29,0
3477312569,AG EVERYDAY CARD,0,0,5.99
3477338051,CARDS A G  EVERYDAY,0,0,3.99
3477338051,CARDS NEUTRAL EVERYDAY,0.99,0,0
3477338051,CLSC RSRV RST GRLC PST SC,9.98,4.99,3.49
3477340463,AG EASTER INVENTIONS,0,8.99,0
3477340463,CARDS NEUTRAL ST  PATS,8.97,0,0
3477340463,EASTER JUVENILE,0,4.99,0
3477415325,AG MOTHERS DAY CD,0,0,7.99
3477494919,AG GRAD CARD,0,0,4.69
3477494919,CARDS A G  EVERYDAY,3.8000000000000003,0,0
3477494919,CARDS NEUTRAL EVERYDAY,4.04,0,0
3477733927,PRGO FR MSHRM PASTA SAUCE,0,0,1.67
3477733927,PRGO RSTD GRLC & HRB SCE,0,2.19,0
3478090743,HMK CARD CARE SHOEBOX,3.49,0,0
3478090743,HMK CARD THANKS VALUE,0,2,0
3478090743,HNTS TRAD SPAGHETTI SAUCE,0,0,1
3478090743,KRO 6 CHEESE PASTA SAUCE,1.49,0,0
3478090743,KRO PARMESAN PASTA SAUCE,1.49,0,0
3478090743,RAGU HEARTY TRADTNL SCE,1.8900000000000001,0,0
3478090743,RAGU TRADTNL PASTA SAUCE,4.29,0,0
3478102059,HMK CARD BRTHDAY CROWN,0,0,3.99
3478412449,BARLLA ROASTED GARLIC SCE,1.99,0,0
3478412449,BARLLA TOM & BASL SAUCE,1.99,0,0
3478412449,RAGU CHKY GRDN CMBO SCE,0,0,1.5
3478412449,RAGU CHKY TM GR ON PST SC,2.7800000000000002,2.0300000000000002,0
3478417051,HMK CARD ANNIVER HALLMARK,0,0,4.99
3478417051,HMK CARD BRTHDAY,0,0,3.99
3478417051,HMK CARD SYMPTHY CROWN,0,1.99,0
3478477213,HNTS TRAD SPAGHETTI SAUCE,0,2,0
3478570481,LAROSA PASTA SAUCE,0,2.49,0
3478722175,NWMN OWN GRDN PPR PST SCE,0,2.5,0
3478722175,NWMN OWN MARINARA SAUCE,0,0,2.99
3478865735,RAGU OLD STYL FLVR W/MEAT,0,3.29,0
3478865735,RAGU OLD STYL MT PSTA SCE,5.67,0,0
3479017353,CARDS A G  MOTHER,0,0,3.99
3479033397,BRTL GARLIC ALFREDO SAUCE,0,0,2.99
3479033397,CLSC FR RST TM GRL PST SC,0,0,2.99
3479033397,DWO BRTL RISERVA MARINARA,0,3.99,0
3479033397,KRO HS SPAGH TOM BASIL SC,0,1.5,1.5
3479033397,SPCT REFINED COCONUT OIL,5.99,0,0
3479082131,A G BANNER 2.59,3.49,0,0
3479082131,BALLOONS,9.98,0,0
3479082131,CARDS NEUTRAL EVERYDAY,0,5.99,0
3479082131,CREPE,7.5600000000000005,0,0
3479082131,RAGU OLD STYL TRAD SAUCE,9.96,0,0
3479082131,RIBBON NEUTRAL EVERYDAY,0,2.99,0
3479082131,ROLL WRAP NEUTRAL EVERYDA,0,4.29,0
3479099907,AG  MOTHERS DAY,0,0,8.99
3479099907,AM GR ED CARD,0,4.99,0
3479099907,CARDS A G  MOTHER,0,0,8.98
3479136365,CLSC CREAMY ALFREDO SAUCE,1.79,0,0
3479303227,A G NUMERAL CANDLES,1.19,0,0
3479303227,A G NUMERAL CANDLES .89,2.38,0,0
3479303227,CARDS A G  EVERYDAY,4.99,0,0
3479303227,CARDS NEUTRAL EVERYDAY,8.99,0,0
3479303227,RAGU CHKY TM GR ON PST SC,7.5600000000000005,0,0
3479479923,HMK CARD BRTHDAY,0,0,3.99
3479479923,HMK CARD BRTHDAY HALLMARK,0,0,4.99
3479479923,HMK CARD CONGRAT HALLMARK,0,4.59,0
3479479923,HMK CARD EVRYDAY CROWN,0,5.98,0
3479479923,HMK CARD EVRYDAY MAHOGANY,0,2.99,0
3479479923,HMK CARD SYMPTHY,0,0,3.99
3479479923,HMK CARD SYMPTHY CROWN,0,0,4.59
3479479923,UNIQ LIME GRN GST NPKNS,0,1.49,0
3479479923,UNIQUE SQ PLT GREEN 9IN,0,1.99,0
3479484629,HMK CARD BRTHDAY VALUE,0,0.99,0
3479484629,KRO MARINARA SAUCE,0,1.5,4.5
3479484629,KRO TRAD SPAGHETTI SAUCE,0,1.5,0
3479744189,BRTL LIGHT ALFREDO SAUCE,2.99,0,0
3479744189,HMK CARD ANNIVER CROWN,0,2.99,0
3479744189,HMK CARD BRTHDAY,3.99,0,0
3479744189,HMK CARD BRTHDAY VALUE,0,7.98,0
3479744189,PRGO LT SMRT TRAD ITL SCE,0,2.19,0
3479822725,RAGU CHNKY GARDEN COMBO,3.29,0,0
3479847725,HMK CARD GRAD,0,0,2
3479847725,HMK CARD GRAD ANYONE,0,0,3.98
3479848789,HMK BAG MED HOT PINK,2.99,0,0
3479848789,HMK CARD BRTHDAY SHOEBOX,3.49,0,0
3480072293,BARLLA TRADITIONAL SAUCE,0,1.99,0
3480235299,CLSC FR RST TM GRL PST SC,3.58,5.97,2.99
3480235299,CLSC SPCY RD PPR PSTA SCE,1.79,0,0
3480235299,CLSC TMTO & BASL PSTA SCE,0,0,2.99
3480235299,RECYCLED PAPER CARD,0,0,3.49
3480287617,CARDS A G  EVERYDAY,10.48,0,0
3480287617,CARDS NEUTRAL EVERYDAY,3.69,0,0
3480287617,PRGO FM MARINARA PSTA SCE,0,0,1.99
3480297245,AG MOTHER S DAY CD,0,0,6.49
3480297245,CARDS A G  EVERYDAY,0,0,3.69
3480297245,CARDS A G  GRADUATE,0,0,4.69
3480297245,CARDS A G  MOTHER,0,0,6.49
3480297245,NWMN OWN ALFRDO PASTA SCE,0,0,2.89
3480297245,RAGU CCRTN GRLC PRMSN SCE,0,0,1.8900000000000001
3480297245,RAGU CLSC ALFRDO CHSY SCE,0,0,1.8900000000000001
3480348031,HMK CARD BRTHDAY HALLMARK,0,0,3.99
3480348031,HMK CARD MDAY ANYONE,0,0,6.29
3480348031,HMK CARD THANKS VALUE,0,0,0.99
3480407797,PSST GARLIC & HERB SAUCE,0,0,0.89
3480418907,HMK CARD EVRYDAY CROWN,1.99,0,0
3480418907,HMK CARD WEDDING CROWN,1.99,0,0
3480418907,HMK CARD WEDDING HALLMARK,0,2.99,0
3480418907,KRO SPAGHETTI MEAT SAUCE,1.49,0,0
3480420519,CLSC SPCY TM & BSL PST SC,0,1.99,0
3480420519,HMK CARD ANNIVER CROWN,0,5.49,0
3480420519,HMK CARD MDAY MOTHER,0,0,3.99
3480420519,HMK CARD SYMPTHY,0,3.99,0
3480420519,HMK CARD SYMPTHY CROWN,0,3.99,0
3480479859,HMK CARD WEDDING CLASSIC,0,0,5.99
3480486361,HMK CARD BRTHDAY CROWN,0,0,6.98
3480486361,HMK CARD EVRYDAY CROWN,0,0,9.58
3480486361,HMK CARD GRAD ANYONE,0,0,4.28
3480486361,RAGU OLD STYL TRAD SAUCE,0,0,1.98
3480574719,HMK CARD BRTHDAY CROWN,0,3.99,0
3480632679,AG EVERYDAY CARD,4.69,0,0
3480632679,CARDS A G  MOTHER,0,0,15.670000000000002
3480632679,KRO HS SPAGH TOM BASIL SC,1.5,0,0
3480632679,PRGO TRADTNAL ITAL SAUCE,0,0,1.67
3480694835,HMK CARD BRTHDAY 99 CENT,2.9699999999999998,0,0
3480694835,HMK CARD BRTHDAY VALUE,0,0,2
3480777877,HMK CARD MDAY MOTHER,0,0,7.99
3480777877,HMK CARD MDAY WIFE,0,0,6.29
3480948907,HNTS RST GRLC & ONION SCE,2,0,0
3480948907,PRGO FLVRD W/MEAT ITL SCE,3.99,4.38,0
3481105277,BARLLA CHUNKY TRAD SAUCE,0,3.98,0
3481206403,HNTS FOUR CHS PASTA SAUCE,0,1,0
3481206403,HNTS MEAT FLV PASTA SAUCE,0,1,0
3481206403,HNTS RST GRLC & ONION SCE,0,1,0
3481217747,AM GR ED CARD,0,4.99,0
3481553601,BALLOONS,0,2.79,0
3481553601,CARDS A G  EVERYDAY,0,0,3.99
3481553601,CARDS A G  MOTHER,0,0,19.67
3481553601,CARDS NEUTRAL EVERYDAY,0,0,3.69
3481727831,HMK CARD BABY CROWN,0,5.98,0
3481727831,HMK CARD BRTHDAY 99 CENT,0.99,0,0
3481727831,HMK CARD BRTHDAY CROWN,0,3.99,0
3481727831,HMK CARD BRTHDAY VALUE,0.99,2,0
3481727831,HMK CARD EASTER,0,4,0
3481727831,HMK CARD EVRYDAY CROWN,0,3.99,0
3481727831,HMK PLUSH RAINBOW SNOOPY,0,9.99,0
3481917929,HNTS TRAD SPAGHETTI SAUCE,0,0,3
3481917929,RAGU CHKY GRDN CMBO SCE,3.7800000000000002,5.67,1.5
3481917929,RAGU CLSC ALFRDO CHSY SCE,0,1.8900000000000001,1.5
3481972693,HMK CARD BRTHDAY,3.99,0,0
3481972693,RAGU OLD STYL TRAD SAUCE,0,0,3.7800000000000002
3482476793,HMK CARD MDAY MOTHER,0,2.99,0
3482476793,HMK CARD THANKS CROWN,0,6.99,0
3482476793,SLV PLT TOM BSL PSTA SCE,0,0,9.98
3482476793,SLV PLT TOMTO MARNARA SCE,5.99,0,0
3482750765,HNTS FOUR CHS PASTA SAUCE,0,1,0
3482750765,HNTS TRAD SPAGHETTI SAUCE,1,0,0
3482750765,KRO HS SPAGH MUSHROOM SCE,0,0,1.5
3482750765,KRO PARMESAN PASTA SAUCE,0,0,1.5
3482778323,RAGU HEARTY TRADTNL SCE,0,1.8900000000000001,0
3483034299,HMK CARD BRTHDAY CLASSIC,0,6.49,0
3483034299,HMK CARD BRTHDAY CROWN,0,3.99,6.99
3483034299,HMK CARD MDAY MOTHER,0,0,6.29
3483034299,PRGO HMSTYL ALFRDO SAUCE,0,0,2.19
3483034299,UNIQ BEV NPKN BRT BLOOMS,0,0,1.99
3483034299,UNIQ BEV NPKN SPRING FLNG,0,0,1.99
3483183165,SPCT UNRFND TSTD SSME OIL,0,0,6.79
3483212991,HMK CARD EASTER ANYONE,0,4.99,0
3483212991,PRSL ALFREDO SAUCE,2.99,0,0
3483357231,HMK CARD BRTHDAY SHOEBOX,0,0,3.49
3483357231,HMK CARD GRAD ANYONE,0,4.99,0
3483357231,HMK CARD MDAY ANYONE,0,0,5.99
3483357231,PRGO FR MSHRM PASTA SAUCE,1.8800000000000001,0,2.19
3483357231,PRGO HMSTYL ALFRDO SAUCE,1.8800000000000001,0,0
3483380693,CARDS A G  MOTHER,0,0,6.99
3483429559,CARDS RPG EVERYDAY,0,0,3.79
3483519851,HMK CARD MDAY WIFE,0,0,7.99
3483519851,SPCT UNREFNED COCONUT OIL,0,6.99,0
3483524781,HMK CARD GRAD NIECE,0,0,4.99
3483524781,PRGO TRAD ITALIAN SAUCE,0,0,5.29
3483564061,HMK CARD BRTHDAY CROWN,0,0,10.48
3483564061,HMK CARD FDAY,0,0,5.99
3483619103,RAGU CLSC ALFRDO CHSY SCE,1.8900000000000001,0,1.8900000000000001
3483653171,SPCT SUPER SAFFLOWER OIL,0,0,4.99
3483653171,STO VRGN CCNT OIL UNRFND,6.29,4.99,6.49
3483788093,RAGU CLSC ALFRDO CHSY SCE,0,1.8900000000000001,0
3483788093,RAGU OLD STYL MT PSTA SCE,5.67,0,1.8900000000000001
3483837947,BARLLA CREAMY ALFREDO SCE,0,1.99,0
3483837947,HMK BAG BOTTLE SERVING OF,2.99,0,0
3483837947,HMK CARD ANNIVER,0,3.99,0
3483837947,HMK CARD BRTHDAY CROWN,3.99,0,0
3483837947,HMK CONTAINER FLOWER POT,0,0,7.99
3483876999,HMK CARD BRTHDAY SOUND,0,4.99,0
3483876999,HNTS TRAD SPAGHETTI SAUCE,0,0,1
3483876999,RAGU OLD STYL TRAD SAUCE,0,1.8900000000000001,0
3483876999,SHVN MARINARA BASIL SAUCE,3.19,0,0
3484051081,HMK CARD BRTHDAY CROWN,0,3.99,0
3484051081,HMK CARD SYMPTHY,0,4.99,0
3484051081,HMK ROLL WRAP EASTER EGGS,0,3.99,0
3484051081,PRGO TRAD ITALIAN SAUCE,0,0,5.29
3484058311,KRO PARMESAN PASTA SAUCE,0,1.5,0
3484448791,CARDS RPG EVERYDAY,3.99,0,0
